transaction_id,amount,currency,timestamp,sender_id,sender_name,sender_country,sender_account_age_days,receiver_id,receiver_name,receiver_country,transaction_type,kyc_status,is_sanctioned_entity,is_pep,txn_count_last_24h,txn_count_last_7d,txn_count_last_30d,avg_txn_amount_30d,same_beneficiary_count_7d,days_since_last_txn,is_round_amount
TXN_7FC7FDAEF12E,9526.68,EUR,2025-05-21T16:46:08,ACC_CC04641C,Lisa Zhang,GB,36,ACC_FCF37C3A,Pierre Kapoor,NG,wire_transfer,expired,False,False,0,0,1,13494.54,0,17,False
TXN_6897F9B09EB3,37173.83,AED,2025-06-17T16:55:40,ACC_05A0B4F0,Carlos Gupta,CA,197,ACC_8B9134D2,Anna Johansson,ES,cash_deposit,verified,False,False,0,0,0,0,0,83,False
TXN_ED951D1CC3AC,1133.36,GBP,2025-02-16T22:11:52,ACC_70020106,Mei Abdullah,CA,6,ACC_97629559,Wei Al-Rashid,AF,cash_deposit,verified,False,False,0,0,0,0,0,39,False
TXN_726F6E527C6E,9680.33,USD,2025-04-14T11:46:33,ACC_A40F7ABC,Carlos Müller,MX,4,ACC_5E2E5EF3,Deepika Al-Rashid,US,wire_transfer,pending,False,False,0,0,0,0,0,48,False
TXN_2C8568C3C6C4,950984.32,INR,2025-01-03T11:34:47,ACC_CAAC1626,Priya Anderson,US,2185,ACC_FE7579AB,João Sharma,IN,ach,verified,False,False,3,3,3,6150.84,0,-70,False
TXN_6842BD538C8E,1396.98,EUR,2025-03-17T11:32:56,ACC_EE0523DE,Mei Verma,US,249,ACC_C79E1D58,João Sato,IN,cash_deposit,verified,False,False,1,1,1,1050054.27,0,-59,False
TXN_0CAED9717542,4389.82,SGD,2025-03-14T19:04:39,ACC_96477CFA,Mei Petrov,DE,53,ACC_ED0554C0,Carlos Verma,MM,ach,verified,False,False,0,0,0,0,0,-1,False
TXN_471D0A13F74D,4187.14,GBP,2025-01-27T16:58:31,ACC_7759F7BB,Ahmed García,YE,23,ACC_B518E34B,Kenji Gupta,ES,ach,incomplete,False,False,5,5,5,107474.7,0,-141,False
TXN_8A4CDB4BAD8F,817.09,GBP,2025-05-28T21:46:17,ACC_8F4CCC96,Aisha Popov,GB,228,ACC_1792A73C,Hans Hassan,IN,cash_deposit,verified,False,False,3,3,3,229592.13,0,-21,False
TXN_B1B92F9C175C,5753.95,USD,2025-05-21T23:34:34,ACC_406C2D00,João Al-Rashid,AU,328,ACC_43B79E23,Anna Santos,IN,ach,verified,False,False,0,1,1,11549.5,0,1,False
TXN_6B3BECC9A910,50000.0,USD,2025-05-02T12:58:07,ACC_D78361B5,Anna Wang,DE,102,ACC_1DED6CD2,Yoko Müller,SE,cash_deposit,pending,False,False,0,0,1,1023403.19,0,9,True
TXN_D7237181A182,10562.4,USD,2025-04-08T07:01:44,ACC_47FD3F3A,Carlos Al-Rashid,US,2319,ACC_D261E93D,Anna Al-Rashid,US,card_payment,incomplete,False,False,1,1,1,14957.49,0,-38,False
TXN_E4D4D5132D36,11483.61,USD,2025-05-02T07:08:47,ACC_12B9E3A8,Priya Verma,PK,2184,ACC_627B8B2C,Hans Patel,JP,ach,verified,False,False,2,3,3,122849.13,0,-33,False
TXN_27242F861502,5357.31,EUR,2025-04-20T05:56:29,ACC_9E1A5C50,Chen Yamamoto,NL,187,ACC_9C0E90E8,Carlos Johansson,KP,wire_transfer,incomplete,False,False,2,3,3,310092.0,0,-37,False
TXN_161DAB35A38F,2763.57,USD,2025-05-25T03:53:04,ACC_ACBD0540,Yuki Tanaka,JP,13,ACC_664A97D8,Mohammed Santos,BR,card_payment,verified,False,False,0,0,1,410284.95,0,26,False
TXN_10C5E8E577F3,10000.0,EUR,2025-02-12T01:06:04,ACC_81806363,David Patel,US,1192,ACC_396E2C44,David Popov,IR,internal_transfer,verified,False,False,0,0,1,2570.52,0,10,True
TXN_441457111F73,2186421.87,INR,2025-03-21T08:22:48,ACC_C477868A,Yuki Liu,JP,896,ACC_9190DFFA,Igor Kapoor,GB,internal_transfer,verified,False,False,0,0,2,13149.97,0,9,False
TXN_E526B752BF66,8799.51,USD,2025-01-10T17:10:09,ACC_5AE4B4B1,Chen Liu,US,1249,ACC_B816B8C8,Sven Abdullah,AE,ach,verified,False,False,4,4,4,42606.62,0,-165,False
TXN_2D2DB90988BA,9426.37,GBP,2025-03-28T17:23:39,ACC_4653A3CA,Hans Ivanova,HK,1221,ACC_DF9041A7,Yuki Popov,IT,internal_transfer,verified,False,False,1,1,2,16263.55,0,-23,False
TXN_A3D7C0D0F1D7,13014.33,USD,2025-01-23T23:06:29,ACC_0C91D848,Raj Ivanova,YE,326,ACC_B191DE46,Raj Kapoor,IN,cash_deposit,verified,False,False,0,0,0,0,0,-1,False
TXN_0DB6A1F8673C,2430.48,CAD,2025-05-26T23:02:23,ACC_A40BF859,Mohammed Zhang,FR,97,ACC_F2FF66FB,Elena Liu,SG,card_payment,pending,False,False,0,0,0,0,0,70,False
TXN_BBB046359467,51689.35,INR,2025-06-14T09:47:50,ACC_2B3E1BCA,Kenji Dubois,NL,84,ACC_A4F0E706,Amit Zhang,US,ach,verified,False,False,2,2,2,609488.62,0,-16,False
TXN_FC35C6793A21,13502.9,USD,2025-04-30T11:05:11,ACC_5E2E5EF3,Olga Wang,KP,252,ACC_4993FCF5,João Johansson,MM,internal_transfer,verified,False,False,0,1,1,1336931.95,0,6,False
TXN_1B95A8E8F52B,250000.0,INR,2025-05-01T12:40:13,ACC_7BBC0742,Pierre Smith,US,1846,ACC_43029B35,Deepika Zhang,SG,ach,expired,False,False,1,1,2,239791.83,0,-17,True
TXN_AB3240607856,170514.6,INR,2025-03-12T20:05:19,ACC_FE7579AB,Deepika Johnson,CH,1119,ACC_B5D09235,Fatima Wang,AU,card_payment,verified,False,False,6,6,6,65874.17,0,-80,False
TXN_44F6D5195382,826752.18,INR,2025-02-12T06:27:22,ACC_ACBD0540,Mei Sato,DE,26,ACC_43029B35,Sven Johansson,US,card_payment,verified,False,False,2,2,2,206524.26,0,-102,False
TXN_59FD10FF60B4,37500.0,AUD,2025-02-07T23:55:20,ACC_98441A69,Wei Johansson,FR,880,ACC_90EFA93D,Wei Petrov,AU,wire_transfer,verified,False,False,2,2,2,68867.73,0,-98,False
TXN_39B9C864AC6E,2601.49,GBP,2025-02-23T14:43:36,ACC_B9A948CC,Elena Petrov,ES,2422,ACC_D261E93D,Maria Santos,US,cash_deposit,verified,False,False,2,2,3,197102.82,0,-8,False
TXN_8A7DCB9541DB,7566.06,AUD,2025-02-15T22:27:23,ACC_70020106,Sophie Verma,SG,3067,ACC_1D6C1D11,Pierre Tanaka,AU,internal_transfer,verified,False,False,1,1,1,1133.36,0,-1,False
TXN_7F4E0C288867,8773.44,CHF,2025-06-07T21:06:31,ACC_133E73FE,Wei Müller,AE,2427,ACC_6663DDA7,Deepika Gupta,AU,cash_deposit,verified,False,False,0,0,0,0,0,45,False
TXN_AB42F55C1720,12832.94,EUR,2025-03-31T22:26:58,ACC_A16C0EC9,Mei Müller,IT,145,ACC_21F085D9,James Verma,DE,cash_deposit,incomplete,False,False,2,2,2,65019.76,0,-73,False
TXN_546ED0B5C168,33353.02,SGD,2025-04-07T00:52:47,ACC_396E2C44,Igor Laurent,GB,2642,ACC_7BBC0742,David Petrov,PK,wire_transfer,verified,False,False,2,2,2,562884.79,0,-65,False
TXN_15DCB8D4B652,2614.02,USD,2025-03-24T00:10:27,ACC_6AC7DF0C,Yoko Anderson,KR,2729,ACC_D57BABA0,Fatima Hassan,IN,card_payment,pending,False,False,2,2,3,4176663.83,0,-54,False
TXN_5EF9A227614B,9437.12,USD,2025-06-01T12:01:39,ACC_21F085D9,Fatima Müller,KP,3406,ACC_DAB2E1F9,Hans Verma,US,card_payment,expired,False,False,0,0,0,0,0,70,False
TXN_725FAA25CC54,10897.43,USD,2025-04-07T16:42:03,ACC_571EA411,Sarah Sharma,YE,327,ACC_F0AC0DB0,Ravi Khan,AE,ach,incomplete,True,False,2,2,2,376508.23,0,-59,False
TXN_8BFB5177E520,12576.36,USD,2025-04-11T11:31:50,ACC_EFCF4522,Igor Khan,US,138,ACC_EE0523DE,Fatima Johnson,PK,cash_deposit,incomplete,False,False,0,0,1,893.6,0,22,False
TXN_4B7376A13F0F,9103.76,USD,2025-01-09T11:21:22,ACC_8A2B5F5A,Deepika García,SG,161,ACC_C8D412DB,Wei Dubois,US,internal_transfer,verified,False,True,0,0,0,0,0,-1,False
TXN_62B527A36F9F,250000.0,INR,2025-02-26T10:46:44,ACC_61835970,Elena Liu,GB,3266,ACC_101A4CDF,Kenji Laurent,IN,cash_deposit,verified,False,False,1,1,1,13490.01,0,-27,True
TXN_FDE34083C5C8,13310.85,USD,2025-03-13T20:06:37,ACC_C8D55A14,Aisha Tanaka,GB,2141,ACC_79F633BA,Aisha Yamamoto,ES,card_payment,verified,False,False,2,2,2,776918.55,0,-72,False
TXN_7581DD46B2EE,759421.81,INR,2025-01-17T22:10:56,ACC_E140C1EB,Elena Popov,GB,361,ACC_04A3D579,Fatima Santos,FR,card_payment,verified,False,False,3,3,3,6615.56,0,-123,False
TXN_BF3D1AC5B1CF,2184.14,USD,2025-03-22T11:00:20,ACC_905549C2,Wei Tanaka,KR,1318,ACC_79D62D39,Lisa Sharma,IN,internal_transfer,verified,False,False,1,1,1,293.87,0,-1,False
TXN_02A6A497B98B,8059.43,GBP,2025-05-28T04:26:43,ACC_6663DDA7,Amit Khan,GB,56,ACC_737D2D25,Aisha Hassan,GB,wire_transfer,expired,False,False,0,0,2,7589.06,0,11,False
TXN_E3EFB593BFA1,1000.0,EUR,2025-06-15T02:00:58,ACC_B816B8C8,Yoko Popov,IN,2,ACC_C477868A,Elena Johansson,PK,wire_transfer,verified,False,False,0,0,1,7048.17,0,23,True
TXN_CADBC7A4E6A2,96180.77,INR,2025-03-22T23:39:03,ACC_0A348990,Priya Sato,ZA,863,ACC_8D669857,James García,JP,ach,incomplete,False,False,0,0,0,0,0,-1,False
TXN_3810CE719B9C,6540.88,USD,2025-02-13T10:12:46,ACC_B518E34B,Mohammed Sharma,TZ,1429,ACC_044C81C7,Ahmed Silva,YE,card_payment,verified,False,False,1,1,3,6141.53,0,-30,False
TXN_68616DC28DDA,2307.87,EUR,2025-02-06T02:29:07,ACC_61835970,Olga Zhang,SE,242,ACC_493FABE4,Olga Sharma,MX,internal_transfer,verified,False,False,2,2,2,131745.01,0,-48,False
TXN_9EFB4A2EED9E,316942.53,INR,2025-03-18T06:05:22,ACC_1D6C1D11,Amit Sato,BR,673,ACC_2B3E1BCA,Kenji Wang,KR,ach,verified,False,True,1,1,2,6597.6,0,-30,False
TXN_F8E664A5384D,914042.24,INR,2025-05-12T18:48:19,ACC_21F085D9,Chen Wang,BR,1262,ACC_337D04F4,Deepika Yamamoto,SE,internal_transfer,verified,False,False,1,1,1,9437.12,0,-20,False
TXN_1C73C39639F7,4614.13,USD,2025-05-29T04:06:09,ACC_B816B8C8,Raj Tanaka,MX,266,ACC_4993FCF5,Sophie Anderson,IN,card_payment,verified,False,False,1,2,2,4024.09,0,-17,False
TXN_B14D16734000,7537.83,USD,2025-05-11T18:03:28,ACC_101A4CDF,Aisha Ivanova,US,247,ACC_D261E93D,Chen Petrov,AE,internal_transfer,verified,False,False,0,0,0,0,0,-1,False
TXN_95E5D51932A9,31223.61,USD,2025-01-29T15:07:03,ACC_618D48ED,Yuki Müller,GB,1293,ACC_0D2EEF94,Sven Sato,US,cash_deposit,verified,False,False,1,1,1,8657.75,0,-122,False
TXN_FC8C59862B1A,15324.9,CAD,2025-03-31T04:18:45,ACC_9B71E5C0,Ahmed Zhang,KR,2318,ACC_A40BF859,Mohammed Khan,US,ach,incomplete,False,False,0,0,0,0,0,82,False
TXN_99AFEB4B534E,200.9,USD,2025-05-02T21:21:01,ACC_70020106,Olga Tanaka,CH,35,ACC_623461A1,Priya Sato,IN,ach,verified,False,True,0,0,0,0,0,74,False
TXN_BA334A604F9B,3432.03,USD,2025-05-09T13:48:09,ACC_D55764EB,Raj Santos,US,2375,ACC_547ECA51,Amit Smith,ES,cash_deposit,expired,False,False,0,0,0,0,0,33,False
TXN_77B1BD7866EC,11658.43,AUD,2025-06-20T03:30:07,ACC_101A4CDF,David Johansson,AU,1268,ACC_905549C2,João Petrov,AE,ach,verified,False,False,0,0,0,0,0,39,False
TXN_96268DE6259B,1145799.88,INR,2025-06-13T11:17:56,ACC_3807140F,David Petrov,AU,300,ACC_5AE4B4B1,Raj Johnson,IR,cash_deposit,verified,False,False,1,1,1,9735.32,0,-6,False
TXN_45D8BB867DCE,12514.23,USD,2025-02-01T21:50:29,ACC_D6C36803,Mei Khan,GB,2276,ACC_7FB038ED,Sarah Ivanova,NG,internal_transfer,verified,False,False,1,1,1,10000.0,0,-50,False
TXN_889B02E032B6,50000.0,INR,2025-02-25T17:52:37,ACC_9ED1A772,Mei Kapoor,JP,31,ACC_84EBF18E,Lisa García,US,internal_transfer,verified,False,False,3,3,3,6681.11,0,-88,True
TXN_A044BEAAAEE5,39598.22,AED,2025-04-22T02:58:05,ACC_DAF0EA9A,Sophie Johnson,US,357,ACC_913A7E0D,Aisha Johnson,YE,card_payment,expired,False,False,0,0,1,26977.47,0,12,False
TXN_C678B3C6A01D,12067.66,USD,2025-02-06T05:49:12,ACC_F583AE3E,Igor Verma,FR,1583,ACC_BC6C00C2,Yoko Petrov,IN,cash_deposit,verified,False,False,1,1,2,1255048.97,0,0,False
TXN_F46B8664BA83,7562.19,USD,2025-06-26T06:22:29,ACC_1DED6CD2,Aisha Laurent,JP,15,ACC_4653A3CA,Sarah Popov,PK,ach,pending,False,False,0,1,1,65958.85,0,4,False
TXN_DFF795B5E4AA,8153.61,USD,2025-05-25T17:03:48,ACC_0A348990,Ahmed Abdullah,FR,2251,ACC_61835970,Yuki Sato,US,wire_transfer,verified,False,False,0,0,0,0,0,63,False
TXN_6A89EF126278,73507.29,INR,2025-05-31T05:32:47,ACC_9C0E90E8,Hans Johnson,ZA,284,ACC_84EBF18E,Sven Laurent,AU,card_payment,verified,False,False,1,1,1,8045.45,0,-12,False
TXN_1E2E4B66602A,1729.49,USD,2025-01-01T12:38:56,ACC_ED0554C0,Olga Khan,US,43,ACC_07F18A01,Yoko Müller,IN,cash_deposit,verified,False,False,1,1,1,1143120.3,0,-9,False
TXN_A6ED94539DA7,15334.49,AUD,2025-06-19T03:07:27,ACC_8F4CCC96,Sarah Johnson,US,1065,ACC_A792D40E,Mei Tanaka,IN,cash_deposit,verified,True,False,1,2,4,172398.37,0,0,False
TXN_D5812B028CDB,21154.66,AED,2025-06-28T11:29:26,ACC_47FD3F3A,Amit Patel,US,411,ACC_8F4CCC96,Sophie Laurent,JP,internal_transfer,verified,False,False,0,0,0,0,0,44,False
TXN_7179090C94F1,550291.04,INR,2025-01-03T13:22:32,ACC_2B1776F8,Ahmed Gupta,DE,293,ACC_B416314B,João Dubois,KR,internal_transfer,verified,False,False,4,4,4,17476.29,0,-90,False
TXN_C37003789FB5,636849.83,JPY,2025-04-11T10:58:53,ACC_A16C0EC9,Carlos Silva,DE,2725,ACC_8A2B5F5A,Ahmed Park,JP,card_payment,verified,False,False,2,2,3,47624.16,0,-62,False
TXN_8C59FC9D6D19,21833.6,AED,2025-01-12T08:54:46,ACC_5ED8A4A1,Yuki Verma,US,1691,ACC_DBA7F645,Ravi Khan,US,ach,expired,False,False,2,2,2,301239.09,0,-109,False
TXN_9597B05A77BD,11069.29,GBP,2025-01-17T03:16:07,ACC_618D48ED,Carlos Fischer,US,486,ACC_0E13B896,David Anderson,IT,cash_deposit,verified,False,False,2,2,2,19940.68,0,-135,False
TXN_104C2700B7E4,4298.48,USD,2025-02-22T07:10:27,ACC_12B9E3A8,David Anderson,US,22,ACC_97629559,Pierre Al-Rashid,US,cash_deposit,verified,False,True,4,4,4,95007.75,0,-102,False
TXN_B3C14E38AC1E,874076.08,INR,2025-05-16T23:12:53,ACC_B416314B,Pierre Al-Rashid,NL,2654,ACC_D76BAB16,David Al-Rashid,JP,cash_deposit,pending,False,False,0,0,0,0,0,74,False
TXN_889ADC042719,7485.7,USD,2025-01-15T03:34:21,ACC_EFCF4522,Mohammed Anderson,NL,1965,ACC_032367DD,David Müller,GB,card_payment,verified,False,False,2,2,2,6734.98,0,-87,False
TXN_52A4CF41E194,7793.8,CAD,2025-01-16T01:44:57,ACC_D7B8E5A3,Carlos Wang,JP,9,ACC_79F633BA,Lisa Sato,KP,wire_transfer,verified,True,False,3,3,3,169012.73,0,-112,False
TXN_5A7AB53E3424,10540.46,GBP,2025-03-02T23:04:51,ACC_2EABC301,Ravi Anderson,ZA,655,ACC_FCF37C3A,Olga García,IT,wire_transfer,verified,False,False,5,5,5,57811.36,0,-87,False
TXN_75D218FF5AE5,2071200.17,INR,2025-05-10T15:41:22,ACC_4653A3CA,Pierre Yamamoto,GB,8,ACC_8A2B5F5A,Mei Zhang,SE,internal_transfer,pending,False,False,0,0,1,25444.99,0,20,False
TXN_7934145BA51D,9190.52,GBP,2025-06-28T12:27:44,ACC_D53C57B8,Anna Al-Rashid,IN,346,ACC_9E1A5C50,David Smith,FR,ach,verified,False,False,0,0,0,0,0,36,False
TXN_E20DEE1EB3C3,11899.78,USD,2025-05-26T09:51:00,ACC_3B4FA75F,Sarah García,ES,255,ACC_2B21A55E,Aisha Yamamoto,US,ach,verified,False,False,0,1,2,656615.46,0,5,False
TXN_98F59C6A5F4E,300613.53,INR,2025-05-20T14:31:45,ACC_3BC7DF6F,Ravi Sharma,HK,1868,ACC_7C56AA5E,Ahmed Silva,SE,internal_transfer,verified,False,False,1,1,1,4800.42,0,-34,False
TXN_C135ADB7B90F,5552.15,EUR,2025-06-09T23:17:05,ACC_76995242,Anna Silva,NL,314,ACC_A40F7ABC,Amit Fischer,AU,wire_transfer,pending,False,False,0,0,0,0,0,60,False
TXN_B758387BD406,100000.0,JPY,2025-03-11T16:37:24,ACC_8D669857,Kenji Khan,US,443,ACC_F0AC0DB0,Mei Petrov,SE,ach,verified,False,False,5,5,6,423429.02,0,-108,True
TXN_2FFCF454D140,10000.0,EUR,2025-01-08T03:48:57,ACC_CAAC1626,Igor Tanaka,ES,1762,ACC_716B30BD,Lisa Yamamoto,SG,wire_transfer,verified,False,False,3,4,4,242359.21,0,-65,True
TXN_B99ADF02F6A5,53508.58,AED,2025-05-17T22:27:36,ACC_3B4FA75F,Igor Zhang,IT,3420,ACC_D6C36803,Raj Al-Rashid,GB,card_payment,verified,False,False,2,2,3,441710.23,0,-9,False
TXN_3F54D4889A67,7713.9,CHF,2025-01-11T03:17:23,ACC_623461A1,Pierre Khan,IN,342,ACC_7759F7BB,Amit Gupta,BR,card_payment,verified,False,False,1,1,1,7500.0,0,-5,False
TXN_B02591E6E6FF,25925.09,USD,2025-04-02T23:40:54,ACC_1D6C1D11,Deepika Popov,FR,2865,ACC_90C0E108,Raj Sharma,CA,card_payment,expired,False,False,1,1,2,162383.04,0,-14,False
TXN_74FD70D54076,2877.38,CAD,2025-06-09T04:03:14,ACC_98441A69,Raj Smith,US,256,ACC_71EB9043,Mei Dubois,ZA,card_payment,verified,False,False,0,0,1,108032.75,0,23,False
TXN_3D71473A238F,11717.28,CAD,2025-03-31T11:04:32,ACC_3345DFD8,Ravi Johnson,AU,1887,ACC_D7B8E5A3,Carlos Smith,IN,cash_deposit,verified,True,False,1,1,1,726311.25,0,-85,False
TXN_524C86B87CF9,490060.99,INR,2025-06-16T19:30:18,ACC_990E03C4,João Kapoor,IN,30,ACC_5A9C2C52,Sven Liu,US,internal_transfer,verified,False,False,0,0,1,7993.5,0,18,False
TXN_018A3D9A3F4A,796184.51,JPY,2025-05-30T09:42:46,ACC_008CDCDE,Lisa Johansson,IT,2681,ACC_85400B7B,Yuki Dubois,AE,cash_deposit,verified,False,False,1,1,1,6511.23,0,-21,False
TXN_7F29AFECEAA0,12859.47,CAD,2025-05-14T22:20:17,ACC_97629559,Amit Johansson,GB,216,ACC_0D2EEF94,Ravi Petrov,IN,ach,pending,False,False,1,1,2,9361.26,0,-2,False
TXN_2F0AC2E8AA86,1097605.3,INR,2025-06-17T23:38:14,ACC_EC74E87A,Aisha Sharma,IN,1369,ACC_76E36B6B,Igor Johnson,NL,ach,verified,False,False,0,0,0,0,0,165,False
TXN_68B31B7A5793,606278.61,INR,2025-02-08T02:31:40,ACC_8544CFB6,Sven Tanaka,HK,116,ACC_ACF34261,Carlos Dubois,CH,cash_deposit,pending,False,False,4,4,4,19484.09,0,-141,False
TXN_D753FA8509A1,14849.1,USD,2025-02-04T00:55:33,ACC_E5F31942,David Abdullah,DE,154,ACC_D53C57B8,Aisha Tanaka,FR,card_payment,verified,False,False,0,0,0,0,0,-1,False
TXN_02FC3675A0FA,39121.84,CHF,2025-04-01T22:58:26,ACC_5BB65C1C,Mohammed García,MX,275,ACC_B5D09235,Ravi Smith,FR,internal_transfer,verified,False,False,0,0,0,0,0,76,False
TXN_EC2B49B8A947,5127.76,EUR,2025-04-23T13:32:46,ACC_79F633BA,Pierre Laurent,AF,10,ACC_F1E2C698,Elena Johnson,US,internal_transfer,verified,False,False,0,0,1,11171.39,0,17,False
TXN_13A568813967,172264.27,INR,2025-02-23T21:33:17,ACC_D76BAB16,Sophie Sharma,GB,91,ACC_C8D412DB,Aisha Kapoor,DE,card_payment,verified,False,False,2,3,3,13518.17,0,-105,False
TXN_918F3A822BFA,1448.68,USD,2025-05-23T00:48:10,ACC_5A9C2C52,Wei Johnson,HK,306,ACC_8B9134D2,David Petrov,PK,card_payment,verified,False,False,0,0,0,0,0,50,False
TXN_A9F6E8444184,3546.35,GBP,2025-01-30T06:45:58,ACC_ED0554C0,Sven Popov,HK,1506,ACC_EC74E87A,Anna Johansson,JP,wire_transfer,verified,False,False,0,0,2,572424.9,0,20,False
TXN_47CE218313A1,6807.43,USD,2025-05-13T05:49:04,ACC_A4F0E706,Hans Fischer,GB,3254,ACC_905549C2,James Müller,MM,wire_transfer,verified,False,False,1,2,3,631928.61,0,0,False
TXN_05633169A76A,10103.48,USD,2025-03-09T23:09:31,ACC_AC2E589C,Olga Anderson,JP,2480,ACC_3BC7DF6F,Aisha Wang,IN,wire_transfer,pending,False,True,1,1,1,22931.53,0,-48,False
TXN_12A16D0512DB,33759.63,GBP,2025-06-07T20:40:37,ACC_DBA7F645,Aisha Santos,DE,1315,ACC_DEE0B896,Lisa Ivanova,AU,cash_deposit,verified,False,False,1,1,1,3348.37,0,-7,False
TXN_431C4572F28B,1076233.67,INR,2025-03-15T21:28:20,ACC_2B21A55E,Yoko Popov,FR,1789,ACC_24A0D9B7,Pierre Ivanova,IN,cash_deposit,pending,False,False,2,3,4,1300504.24,0,-94,False
TXN_61DCB550581D,10000.0,EUR,2025-05-10T14:56:54,ACC_CC04641C,Raj Ivanova,CA,193,ACC_D78361B5,Sven Müller,GB,wire_transfer,verified,False,False,1,2,2,11510.61,0,-12,True
TXN_20092E4B36A0,492068.95,INR,2025-05-27T13:34:13,ACC_48A0B982,Mohammed Kapoor,US,895,ACC_3807140F,João Hassan,PK,cash_deposit,verified,False,False,0,0,0,0,0,-1,False
TXN_65104AFB8192,12776.34,SGD,2025-05-13T14:23:34,ACC_ACF34261,Lisa Johansson,NL,1554,ACC_5ED8A4A1,Anna Smith,DE,ach,incomplete,False,False,0,0,0,0,0,-1,False
TXN_F0DCAFDAA1BC,48508.88,USD,2025-01-28T00:25:50,ACC_2A70BA41,Hans Yamamoto,IN,3529,ACC_DF9041A7,Carlos Sato,GB,cash_deposit,verified,False,False,0,0,0,0,0,-1,False
TXN_3564FA373467,895.94,GBP,2025-07-01T07:26:01,ACC_B9A948CC,Igor Hassan,NL,3380,ACC_133E73FE,Elena Liu,SG,card_payment,verified,False,False,0,0,0,0,0,119,False
TXN_68BD84B51681,1205.15,GBP,2025-06-18T02:30:24,ACC_DAF0EA9A,James Ivanova,US,173,ACC_4653A3CA,Sven Yamamoto,PK,cash_deposit,pending,False,False,0,0,0,0,0,56,False
TXN_A6AE0552E207,24449.99,AED,2025-05-28T08:25:49,ACC_6AC7DF0C,Fatima Wang,DE,190,ACC_B5D09235,Pierre Ivanova,CA,internal_transfer,verified,False,False,0,0,1,6970359.63,0,11,False
TXN_7D0E15430731,11315.57,EUR,2025-05-15T07:53:36,ACC_6DA4C699,Aisha Petrov,US,190,ACC_6AC7DF0C,Pierre Smith,JP,internal_transfer,verified,False,False,0,0,0,0,0,59,False
TXN_010EA78A969E,586727.9,INR,2025-05-08T18:41:15,ACC_493FABE4,Fatima Liu,KR,72,ACC_664A97D8,Sven Tanaka,AU,wire_transfer,verified,False,False,0,0,0,0,0,-1,False
TXN_F138A458DB5B,595.54,USD,2025-04-19T23:10:40,ACC_07F18A01,Chen Hassan,IN,235,ACC_2A70BA41,Aisha Verma,CH,card_payment,verified,False,False,1,1,1,48711.58,0,-9,False
TXN_B5142F14E74C,628139.86,INR,2025-02-23T03:45:23,ACC_43458FDE,João Sato,IN,3424,ACC_42B52BC6,Olga Smith,JP,internal_transfer,incomplete,False,False,2,2,3,35226.74,0,-114,False
TXN_8CAE47841024,1191975.73,INR,2025-01-02T17:44:12,ACC_5150A11E,Ravi Müller,US,62,ACC_F113BBD4,Maria Fischer,JP,internal_transfer,verified,False,False,4,4,4,174683.76,0,-156,False
TXN_274270B487D7,13673.55,USD,2025-04-21T02:46:19,ACC_B518E34B,Raj Khan,IT,2993,ACC_3807140F,Raj Park,YE,ach,verified,False,False,0,0,0,0,0,37,False
TXN_3E9D3B46F09F,11493.15,USD,2025-03-27T02:49:54,ACC_F1B0425E,Wei Al-Rashid,GB,3104,ACC_42B52BC6,Sophie Popov,ES,ach,verified,False,True,1,1,1,876682.83,0,-72,False
TXN_78F42E57D6BB,13.33,EUR,2025-01-20T09:08:32,ACC_11104DAC,Maria Johnson,BR,1352,ACC_47FD3F3A,Yoko Liu,GB,cash_deposit,verified,False,False,2,2,3,6587.99,0,-124,False
TXN_37691F126610,3210761.99,INR,2025-02-24T13:40:53,ACC_F1E2C698,Hans Santos,IN,3213,ACC_9C0E90E8,Fatima Smith,FR,cash_deposit,verified,False,False,0,0,0,0,0,30,False
TXN_F979368865F9,6756.65,CAD,2025-04-19T14:39:35,ACC_2ECD5EC7,Yuki Laurent,DE,131,ACC_85400B7B,Maria Laurent,YE,card_payment,verified,False,False,0,1,1,3644.48,0,1,False
TXN_6188ADB9428D,40717.07,INR,2025-03-13T04:30:25,ACC_4565FE22,Olga Khan,ZA,490,ACC_627B8B2C,Olga Johansson,GB,cash_deposit,incomplete,False,False,3,3,5,211369.45,0,-84,False
TXN_F4C8EEF17C6A,759.2,CAD,2025-01-09T03:57:45,ACC_AE70FAB2,Ahmed Tanaka,KR,2084,ACC_21F085D9,Pierre Anderson,CH,wire_transfer,verified,False,False,3,3,3,370488.9,0,-114,False
TXN_1E09551225EF,885075.63,INR,2025-03-28T05:54:57,ACC_7BBC0742,Mohammed Wang,IN,24,ACC_FE7579AB,Yoko Kapoor,NG,wire_transfer,verified,False,False,3,3,3,243194.55,0,-52,False
TXN_55121B8F9D32,5991.45,EUR,2025-03-13T03:12:44,ACC_FD7358D7,Yoko Silva,IN,32,ACC_CC04641C,Mohammed Park,MX,internal_transfer,verified,False,False,1,1,1,8296.83,0,-24,False
TXN_48350D087A77,9895.93,AED,2025-01-23T13:20:37,ACC_3807140F,Yoko Zhang,IT,357,ACC_EFCF4522,Hans Verma,IT,card_payment,incomplete,False,False,2,2,2,577767.6,0,-147,False
TXN_99EC10B0F8C1,6064.84,CAD,2025-04-09T06:18:11,ACC_F1E2C698,Raj Al-Rashid,CA,1483,ACC_A40F7ABC,Olga Santos,FR,cash_deposit,verified,False,False,0,0,0,0,0,43,False
